stop_id,stop_name,stop_lat,stop_lon,location_type,stop_code,zone_id
13913,St Cyril / Marcus (NB),42.3962065,-83.0266589,0,13913,standard
13912,Georgia / Carrie (EB),42.3935402,-83.0288315,0,13912,standard
13911,Georgia / Sherwood (EB),42.3935046,-83.0318677,0,13911,standard
13910,Georgia / Mt Elliott (EB),42.3933659,-83.0371785,0,13910,standard
13909,Mt Elliott / Domine (SB),42.395121,-83.0376077,0,13909,standard
13908,Mt Elliott / Huber (SB),42.3973831,-83.037672,0,13908,standard
13907,Mt Elliott / Norwalk (SB),42.3996253,-83.0377632,0,13907,standard
13906,Mt Elliott / Brockton (SB),42.4014911,-83.0379081,0,13906,standard
13905,Caniff / Buffalo (EB),42.4044857,-83.0470115,0,13905,standard
13904,Caniff / Ellery (EB),42.4036658,-83.0492163,0,13904,standard
13942,Oakland / Greeley NS (NB),42.4044342,-83.0849165,0,13942,standard
13941,Oakland / Colorado (NB),42.4016654,-83.0830336,0,13941,standard
13940,Oakland / Connecticut (NB),42.3979258,-83.0804908,0,13940,standard
13939,Oakland / Woodland (NB),42.3963214,-83.0794448,0,13939,standard
13903,Oakland / Woodland (SB),42.395838,-83.0796754,0,13903,standard
13902,Oakland / Connecticut (SB),42.3975693,-83.0808502,0,13902,standard
13901,Oakland / Colorado (SB),42.4013286,-83.0833554,0,13901,standard
13900,Oakland / Buena Vista (SB),42.4041094,-83.0852169,0,13900,standard
14132,Trumbull / Merrick (SB),42.3540962,-83.0799919,0,14132,standard
14131,Trumbull / Stanley (SB),42.3578978,-83.082186,0,14131,standard
14130,Trumbull / Marquette (SB),42.3618102,-83.0837631,0,14130,standard
14129,Holden / Sterling (EB),42.3632014,-83.0856299,0,14129,standard
14128,Linwood / Chicago (SB),42.3763358,-83.1108052,0,14128,standard
14127,Linwood / Calvert (SB),42.3794585,-83.1128436,0,14127,standard
14126,Linwood / Burlingame (SB),42.3818955,-83.1145388,0,14126,standard
14125,Linwood / Elmhurst (SB),42.3842571,-83.1162125,0,14125,standard
14124,Linwood / Cortland (SB),42.3866464,-83.1178862,0,14124,standard
14123,Linwood / Fullerton (SB),42.3883976,-83.1190503,0,14123,standard
14122,Linwood / Glendale (SB),42.39003,-83.1201553,0,14122,standard
14121,Linwood / Tyler (SB),42.3914008,-83.1210887,0,14121,standard
14120,Linwood / Davison (SB),42.3927835,-83.1220222,0,14120,standard
14147,Linwood / Tyler (NB),42.3918684,-83.1210941,0,14147,standard
14146,Linwood / Glendale (NB),42.3903985,-83.120091,0,14146,standard
14145,Linwood / Fullerton (NB),42.3888335,-83.1190234,0,14145,standard
14144,Linwood / Cortland (NB),42.3867533,-83.1176448,0,14144,standard
14143,Linwood / Elmhurst (NB),42.3847643,-83.116234,0,14143,standard
14142,Linwood / Burlingame (NB),42.3823036,-83.1144744,0,14142,standard
14141,Linwood / Calvert (NB),42.3797636,-83.1127256,0,14141,standard
14140,Linwood / Chicago (NB),42.3768351,-83.1108588,0,14140,standard
14139,Linwood / Joy (NB),42.373641,-83.108756,0,14139,standard
14138,Holden / Sterling (WB),42.3633877,-83.0858874,0,14138,standard
14137,Lincoln / Marquette (NB),42.3622898,-83.0834413,0,14137,standard
14136,Trumbull / Stanley (NB),42.3582902,-83.0821431,0,14136,standard
14135,Trumbull / Merrick (NB),42.354441,-83.0798686,0,14135,standard
14134,Trumbull / Warren (NB),42.3524787,-83.0787957,0,14134,standard
13899,Harper / Sherwood (WB),42.3829931,-83.0311114,0,13899,standard
13898,Harper / Mt Elliott (EB),42.3791216,-83.0329245,0,13898,standard
13943,Seven Mile / Grand River NS (EB),42.4284735,-83.2891667,0,13943,standard
14148,Grand River / Seven Mile (EB),42.4283785,-83.2879114,0,14148,standard
14009,Telegraph / Eight Mile (NB),42.4428847,-83.2780784,0,14009,standard
14008,Telegraph / U-Haul (NB),42.4373067,-83.2782608,0,14008,standard
14007,Telegraph / Frisbee (NB),42.4353509,-83.2778961,0,14007,standard
14006,Telegraph / Verdun (NB),42.4333515,-83.2776278,0,14006,standard
14005,Telegraph / Seven Mile (NB),42.4293209,-83.2774508,0,14005,standard
14004,Telegraph / Clarita (NB),42.4267709,-83.2773489,0,14004,standard
14012,Telegraph / Frisbee (SB),42.435058,-83.2784861,0,14012,standard
14011,Telegraph / Norfolk (SB),42.4391754,-83.2793552,0,14011,standard
14010,Telegraph / Eight Mile (SB),42.4428689,-83.2787168,0,14010,standard
13944,Seven Mile / Winston (WB),42.4287982,-83.2838935,0,13944,standard
14097,Michigan / High Velocity Sports (EB),42.2693502,-83.4956431,0,14097,standard
14096,Michigan / Beck (EB),42.2671867,-83.5039312,0,14096,standard
14095,Michigan / Repair Clinic (EB),42.265043,-83.5112643,0,14095,standard
14094,Michigan / Old Michigan (EB),42.2576943,-83.5374856,0,14094,standard
14093,Michigan / Rawsonville (EB),42.2557448,-83.5438263,0,14093,standard
14092,Michigan / Wiard (EB),42.2504361,-83.5634118,0,14092,standard
14091,Michigan / Todd (EB),42.2488874,-83.5691518,0,14091,standard
14090,Michigan / Haris (EB),42.2455359,-83.5825574,0,14090,standard
14089,Michigan / Laundry Land (EB),42.2430499,-83.5930556,0,14089,standard
14088,Michigan / Prospect (EB),42.2410881,-83.6018694,0,14088,standard
14108,Cross / Ballard (WB),42.2458218,-83.6195344,0,14108,standard
14087,Washtenaw / Ballard (EB),42.2436139,-83.6189979,0,14087,standard
14086,Washtenaw / Mansfield (EB),42.2471521,-83.6367971,0,14086,standard
14085,Washtenaw / Hewitt (EB),42.2484506,-83.6471236,0,14085,standard
14084,Washtenaw / Fountain Plaza (EB),42.2496101,-83.6554706,0,14084,standard
14083,Washtenaw / Dalton (EB),42.2525565,-83.6738384,0,14083,standard
14082,Washtenaw / Carpenter (EB),42.2537199,-83.6797124,0,14082,standard
14081,Washtenaw / Yost NS (EB),42.2552644,-83.6880702,0,14081,standard
14080,Washtenaw / Arlington (EB),42.2581231,-83.7030423,0,14080,standard
14079,Washtenaw / Tuomy (EB),42.2652613,-83.7190604,0,14079,standard
14078,Washtenaw / Ferdon (EB),42.2699893,-83.7250578,0,14078,standard
14077,Washtenaw / University (EB),42.274828,-83.7312162,0,14077,standard
14076,William / Division (EB),42.2777335,-83.7439406,0,14076,standard
14118,Washtenaw / University (WB),42.2751932,-83.7313879,0,14118,standard
14117,Washtenaw / Vinewood (WB),42.2703624,-83.7252724,0,14117,standard
14116,Washtenaw / Tuomy (WB),42.2655908,-83.7191838,0,14116,standard
14115,Washtenaw / Arlington (WB),42.2583891,-83.7034178,0,14115,standard
14114,Washtenaw / Yost (WB),42.2555225,-83.6881346,0,14114,standard
14113,Washtenaw / Hogback NS (WB),42.253831,-83.6792404,0,14113,standard
14112,Washtenaw / Glencoe Hills (WB),42.2528384,-83.6743105,0,14112,standard
14111,Washtenaw / Fountain Plaza (WB),42.2498603,-83.6555565,0,14111,standard
14110,Washtenaw / Hewitt (WB),42.2487723,-83.6479604,0,14110,standard
14109,Washtenaw / Mansfield (WB),42.2474142,-83.6373496,0,14109,standard
14107,Michigan / Prospect (WB),42.241243,-83.6026096,0,14107,standard
14106,Michigan / Laundry Land (WB),42.2432366,-83.5931897,0,14106,standard
14105,Michigan / Harris (WB),42.2455796,-83.5833621,0,14105,standard
14104,Michigan / Spencer (WB),42.2490661,-83.5694897,0,14104,standard
14103,Michigan / Wiard (WB),42.2505512,-83.5638893,0,14103,standard
14102,Michigan / Willow Run (WB),42.2560863,-83.5445774,0,14102,standard
14101,Michigan / Dellor (WB),42.258266,-83.5371316,0,14101,standard
14100,Michigan / Repair Clinic (WB),42.2654797,-83.5114414,0,14100,standard
14099,Michigan / Beck NS (WB),42.2678378,-83.5033143,0,14099,standard
14098,Michigan / Victory Toyota (WB),42.2698305,-83.4957397,0,14098,standard
14023,Lahser / Clarita (NB),42.4264818,-83.2581711,0,14023,standard
14022,Lahser / Roxford (NB),42.4246801,-83.2581067,0,14022,standard
14021,Lahser / Karl (NB),42.423108,-83.2580799,0,14021,standard
14020,Lahser / Glenco (NB),42.4214369,-83.2580209,0,14020,standard
14019,Lahser / Santa Clara (NB),42.4188866,-83.2577688,0,14019,standard
14018,Lahser / Grand River (NB),42.4167719,-83.2575703,0,14018,standard
14017,Lahser / Verne (NB),42.4113262,-83.2571679,0,14017,standard
14016,Lahser / Puritan (NB),42.4075595,-83.2570124,0,14016,standard
14015,Lahser / Midland (NB),42.4040262,-83.2568622,0,14015,standard
14014,Lahser / Fenkell (NB),42.4006275,-83.2567227,0,14014,standard
14013,Lahser / Outer Dr (NB),42.3978862,-83.25661,0,14013,standard
14034,Lahser / Fenkell (SB),42.4000848,-83.2569158,0,14034,standard
14033,Lahser / Midland (SB),42.4037925,-83.2570607,0,14033,standard
14032,Lahser / Puritan (SB),42.4073733,-83.2572055,0,14032,standard
14031,Lahser / Verne (SB),42.4110252,-83.2574093,0,14031,standard
14030,Lahser / McNichols (SB),42.4144154,-83.2575327,0,14030,standard
14029,Lahser / Willmarth (SB),42.4186371,-83.2579351,0,14029,standard
14027,Lahser / Karl (SB),42.422621,-83.2582516,0,14027,standard
14028,Lahser / Glenco (SB),42.421235,-83.2581872,0,14028,standard
14026,Lahser / Roxford (SB),42.424399,-83.2582945,0,14026,standard
14025,Lahser / Clarita (SB),42.4263036,-83.2583427,0,14025,standard
14024,Lahser / Seven Mile (SB),42.4288259,-83.2584071,0,14024,standard
13956,Eight Mile / Redfern (EB),42.4430075,-83.2650805,0,13956,standard
13955,Eight Mile / Berg (EB),42.4429283,-83.2681167,0,13955,standard
13954,Eight Mile / Bonnieview Apartments (EB),42.4427699,-83.273508,0,13954,standard
13953,Eight Mile / Telegraph (EB),42.4426274,-83.2784432,0,13953,standard
13952,Eight Mile / Grandview (EB),42.4425047,-83.2847196,0,13952,standard
13951,Eight Mile / Wakedon (EB),42.4421405,-83.3006358,0,13951,standard
13950,Eight Mile / Woodworth (EB),42.442093,-83.3031249,0,13950,standard
13949,Eight Mile / Delaware (EB),42.4419861,-83.3069444,0,13949,standard
13948,Eight Mile / Denby (EB),42.4419188,-83.3102971,0,13948,standard
13947,Eight Mile / Negaunee (EB),42.4418713,-83.3130544,0,13947,standard
13946,Eight Mile / Inkster (EB),42.441804,-83.3161068,0,13946,standard
13945,Eight Mile / Grand River (EB),42.4417446,-83.3189929,0,13945,standard
13988,Eight Mile / Grand River NS (EB),42.4417882,-83.3222812,0,13988,standard
13987,Eight Mile / Angling NS (EB),42.441709,-83.326385,0,13987,standard
13986,Eight Mile / Brentwood (EB),42.4416298,-83.3298719,0,13986,standard
13985,Eight Mile / Willow (EB),42.4415427,-83.3339167,0,13985,standard
13984,Eight Mile / Middlebelt (EB),42.4414913,-83.3359176,0,13984,standard
13983,Eight Mile / Beatrice (EB),42.4413725,-83.3401823,0,13983,standard
13982,Eight Mile / Melvin NS (EB),42.4413092,-83.3434546,0,13982,standard
13981,Eight Mile / Purlingbrook (EB),42.4412419,-83.3460885,0,13981,standard
13980,Eight Mile / Milburn (EB),42.4411271,-83.349672,0,13980,standard
13979,Eight Mile / Randall (EB),42.4410796,-83.352263,0,13979,standard
13978,Eight Mile / Merriman (EB),42.4409925,-83.3555728,0,13978,standard
13977,Eight Mile / Osmus (EB),42.4408698,-83.3605617,0,13977,standard
13976,Eight Mile / Parker (EB),42.4407985,-83.3630669,0,13976,standard
13975,Eight Mile / Hubbard (EB),42.4407312,-83.3654004,0,13975,standard
13974,Eight Mile / Mayfield (EB),42.4406441,-83.3689463,0,13974,standard
13973,Eight Mile / Shadyside (EB),42.4405412,-83.3723527,0,13973,standard
13972,Eight Mile / Farmington (EB),42.440462,-83.3750564,0,13972,standard
14003,Eight Mile / Shadyside (WB),42.440747,-83.3729374,0,14003,standard
14002,Eight Mile / Chelsey (WB),42.4408539,-83.3691448,0,14002,standard
14001,Eight Mile / Hugo (WB),42.4409925,-83.3645904,0,14001,standard
14000,Eight Mile / Osmus (WB),42.4410835,-83.3608943,0,14000,standard
13999,Eight Mile / Orchard Lake (WB),42.4411983,-83.3563292,0,13999,standard
13998,Eight Mile / Randall (WB),42.4412735,-83.353411,0,13998,standard
13997,Eight Mile / Milburn (WB),42.4413606,-83.3501709,0,13997,standard
13996,Eight Mile / Tuck (WB),42.4414359,-83.3469254,0,13996,standard
13995,Eight Mile / Radcliff (WB),42.4415111,-83.3438462,0,13995,standard
13994,Eight Mile / Kenwood (WB),42.4416061,-83.3400267,0,13994,standard
13993,Eight Mile / Middlebelt (WB),42.4416853,-83.3367652,0,13993,standard
13992,Eight Mile / Willow (WB),42.4417407,-83.3342117,0,13992,standard
13991,Eight Mile / Brentwood (WB),42.4418397,-83.3303922,0,13991,standard
13990,Eight Mile / Pearl (WB),42.4419109,-83.3267659,0,13990,standard
13989,Eight Mile / Grand River (WB),42.4420376,-83.3223242,0,13989,standard
13970,Eight Mile / Inkster (WB),42.442283,-83.317185,0,13970,standard
13969,Eight Mile / Negaunee (WB),42.4423543,-83.3134568,0,13969,standard
13968,Eight Mile / Indian (WB),42.4424097,-83.3110213,0,13968,standard
13967,Eight Mile / Delaware (WB),42.442473,-83.3075666,0,13967,standard
13966,Eight Mile / East NS (WB),42.4425601,-83.3043104,0,13966,standard
13965,Eight Mile / Wakedon (WB),42.4426393,-83.3012259,0,13965,standard
13964,Eight Mile / Beech (WB),42.4427343,-83.297841,0,13964,standard
13963,Eight Mile / Department of Human Services (WB),42.4427937,-83.2945633,0,13963,standard
13962,Eight Mile / Telegraph (WB),42.4431381,-83.2783306,0,13962,standard
13961,Eight Mile / Sherman (WB),42.4432727,-83.273626,0,13961,standard
13960,Eight Mile / Berg (WB),42.4434231,-83.2688731,0,13960,standard
13959,Eight Mile / Sam's Club (WB),42.4435181,-83.2646889,0,13959,standard
13958,Eight Mile / Lahser (WB),42.4436567,-83.2592976,0,13958,standard
13957,Eight Mile / Southfield Salvage Yard (WB),42.4438071,-83.2531554,0,13957,standard
13870,Green / Base (EB),42.6798326,-82.7386594,0,13870,standard
13869,Green / Rose (EB),42.6780737,-82.741245,0,13869,standard
13885,Lenox Township Meijer,42.7215584,-82.7421355,0,13885,standard
13897,Green / Blackwell (WB),42.6825931,-82.735033,0,13897,standard
13896,Green / Ashley (WB),42.6839418,-82.733016,0,13896,standard
13895,County Line / Woodland (SB),42.6907793,-82.7287245,0,13895,standard
13894,County Line / Creekview (SB),42.6938547,-82.7288532,0,13894,standard
13893,County Line / St Clair (SB),42.6980103,-82.7290678,0,13893,standard
13892,County Line / Perry (SB),42.7004231,-82.7291536,0,13892,standard
13891,County Line / Orchard Lake (SB),42.7031196,-82.7293146,0,13891,standard
13890,County Line / Twenty-Five Mile (SB),42.7057923,-82.7294111,0,13890,standard
13889,County Line / Hobarth (SB),42.7132265,-82.7297545,0,13889,standard
13888,County Line / Radiance (SB),42.718374,-82.7300012,0,13888,standard
13887,County Line / Twenty-Six Mile (SB),42.7206047,-82.7300871,0,13887,standard
13886,Twenty-Six Mile / Frost (EB),42.7204864,-82.7396464,0,13886,standard
13884,Twenty-Six Mile / Millstone Pond (WB),42.720786,-82.7396572,0,13884,standard
13883,Twenty-Six Mile / County Line (WB),42.7209751,-82.7303124,0,13883,standard
13882,County Line / Radiance (NB),42.7187681,-82.7296794,0,13882,standard
13881,County Line / Hobarth (NB),42.7136916,-82.7294487,0,13881,standard
13880,County Line / Twenty-Five Mile (NB),42.7063087,-82.7291536,0,13880,standard
13879,County Line / Orchard Lake (NB),42.7035808,-82.728982,0,13879,standard
13878,County Line / Brett (NB),42.7010814,-82.7288908,0,13878,standard
13877,County Line / St Clair (NB),42.6984913,-82.7287781,0,13877,standard
13876,County Line / Creekview (NB),42.6941978,-82.7285367,0,13876,standard
13875,County Line / Woodland (NB),42.6910435,-82.7284402,0,13875,standard
13874,County Line / Green (NB),42.6873606,-82.7282739,0,13874,standard
13873,Green / Ashley (EB),42.6840246,-82.7324796,0,13873,standard
13872,Green / Blackwell (EB),42.6826168,-82.7345073,0,13872,standard
13871,Green / Washington (EB),42.6812523,-82.7365351,0,13871,standard
13867,Woodward / Reuther Station (NB),42.4753248,-83.1450805,0,13867,standard
13866,Reuther Station / Woodward (WB),42.4753199,-83.1454096,0,13866,standard
13865,Reuther Station / Woodward (EB),42.4750723,-83.1453734,0,13865,standard
13868,Woodward / Reuther Station (SB),42.4750602,-83.1457518,0,13868,standard
13863,M-14 / Sheldon NS (EB),42.3834963,-83.4804726,0,13863,standard
13864,M-14 / Sheldon (EB),42.3833814,-83.4804457,0,13864,standard
3781,Harper / Yorkshire St (SB),42.5584544,-82.8703022,0,3781,standard
2497,Fenkell / Westbrook (EB),42.400374,-83.2504678,0,2497,standard
10783,Beech Daly / Dover (SB),42.3585281,-83.2945418,0,10783,standard
9743,Canfield / Chrysler (WB),42.3564192,-83.0523491,0,9743,standard
7280,Fifteen Mile / Hayes (EB),42.5529696,-82.9699087,0,7280,standard
484,Wayne / Glenwood (SB),42.2882467,-83.3848143,0,484,standard
12701,Hoover / Fisher (SB),42.4510668,-83.005625,0,12701,standard
4552,Harper / Grayton (NB),42.4154174,-82.9382855,0,4552,standard
9828,Sheldon / Thornapple (NB),42.4195044,-83.4823608,0,9828,standard
13548,Michigan / Woodward (WB),42.3317911,-83.0475131,0,13548,downtown
3187,Third / Peterboro (SB),42.3421308,-83.0641455,0,3187,standard
7990,Newburgh / Chestnut (NB),42.3446842,-83.4094906,0,7990,standard
9995,Beck / Ten Mile (NB),42.4659556,-83.514086,0,9995,standard
12966,Davison / Mound (WB),42.4224151,-83.0436212,0,12966,standard
1362,Gratiot / Eleven Mile (SB),42.49365,-82.9393744,0,1362,standard
10188,Orchard Lake / Walnut (EB),42.6325853,-83.3009362,0,10188,standard
1794,Jefferson / Sibley Gardens (SB),42.1600633,-83.174293,0,1794,standard
11852,Ten Mile / Taft (WB),42.4661297,-83.4947634,0,11852,standard
2795,Providence / Nine Mile (SB),42.4588955,-83.2071233,0,2795,standard
11273,Mack / Eastlawn (EB),42.3857945,-82.9564118,0,11273,standard
90,Gratiot / Warren (SB),42.373637,-83.0183172,0,90,standard
761,Woodward / Campus Martius (NB),42.3322492,-83.0469739,0,761,downtown
7685,Avon / Chippewa (WB),42.6667067,-83.1179452,0,7685,standard
1611,Van Dyke / Thirteen Mile (SB),42.5209368,-83.0291319,0,1611,standard
6700,Thirteen Mile / Orchard Lake (EB),42.5136615,-83.3588076,0,6700,standard
1498,Van Dyke / Theisen (NB),42.4747084,-83.0269432,0,1498,standard
9906,Canton Center / Saltz (SB),42.3145361,-83.4876931,0,9906,standard
7934,Ford / Huff (WB),42.3240477,-83.4121728,0,7934,standard
9241,Schaefer / Division (SB),42.2738952,-83.1367743,0,9241,standard
11666,Mott / Near M-59 (NB),42.6446096,-83.2287043,0,11666,standard
7308,Wixom / Johanna (NB),42.5258787,-83.5359836,0,7308,standard
13035,Whittier / Duchess (EB),42.4196866,-82.9598558,0,13035,standard
4666,Davison / Roselawn (WB),42.3863492,-83.1508881,0,4666,standard
9321,Livernois / John Kronk (NB),42.3246624,-83.1153971,0,9321,standard
2460,Five Mile / Woodring (EB),42.3970384,-83.3697939,0,2460,standard
10436,Eureka / Ninth NS (EB),42.1995932,-83.1652379,0,10436,standard
1643,Van Dyke / Robinwood (SB),42.4320252,-83.0242932,0,1643,standard
13600,Hayes / Park & Ride (SB),42.6698583,-82.9751605,0,13600,standard
10673,Grand Blvd / Jeffries NS (NB),42.3549405,-83.1102955,0,10673,standard
9856,Novi / Citation (SB),42.4561884,-83.4743571,0,9856,standard
1053,Woodward / Hazelwood (SB),42.3810118,-83.0806893,0,1053,standard
13423,Jefferson / Summit (WB),42.3057213,-83.0895782,0,13423,standard
6107,Ten Mile / Warner (EB),42.4764651,-83.0747509,0,6107,standard
3490,Russell / Winder (SB),42.3458222,-83.0402523,0,3490,downtown
13347,Ann Arbor Trail / Sanford (EB),42.3465517,-83.3626217,0,13347,standard
10205,Orchard Lake / Woodland (WB),42.6087587,-83.3363628,0,10205,standard
4772,Main / Union (SB),42.3741601,-83.4654522,0,4772,standard
12948,McNichols / Gratiot (WB),42.426953,-82.9834592,0,12948,standard
